User,afinn_score,FPPR,happiness_rank_score,happiness_average_score,happiness_standard_deviation_score,twitter_rank_score,google_rank_score,nyt_rank_score,lyrics_rank_score,parse_tree_height,max_verb_phrase_length,fpp_count,number_of_sentences,number_of_definite_articles,other_pronoun_count
user-448,-1.0,0.0,5759.2,5.03,1.16826,368.1,501.2,488.8,382.9,2.0,2,0,1,0,1
user-449,-0.0196078431372549,58.82352941176471,5024.343309859155,5.430739436619718,1.1756894366197184,380.24684684684684,413.5446096654275,531.6877323420074,374.25925925925924,3.740740740740741,2,34,52,8,75
user-450,-0.4406779661016949,52.83018867924528,4981.680887372014,5.4165529010238895,1.2159660409556314,334.77152899824256,472.00369003690037,542.8226691042048,396.35078534031413,3.6666666666666665,1,72,52,9,49
user-451,0.3119266055045872,81.48148148148148,5063.543172690763,5.442530120481928,1.1640345381526105,432.05509355509355,507.10629067245117,499.7147651006711,443.30150214592277,3.3555555555555556,2,88,96,22,97
user-452,-0.4117647058823529,48.38709677419355,5085.1464566929135,5.421795275590552,1.170127244094488,376.9381107491857,405.92988313856426,479.48333333333335,359.458262350937,4.523809523809524,2,37,37,7,87
user-453,0.11188811188811189,59.25925925925925,5019.639871382637,5.417773311897106,1.1765895498392283,320.9212924606462,484.24465355004276,478.3703056768559,337.84991708126034,3.8152173913043477,2,171,89,19,115
user-454,0.5714285714285714,100.0,4595.549019607844,5.569019607843138,1.1973960784313726,449.0,623.7157894736843,706.7052631578947,363.82474226804123,3.75,2,4,7,3,13
user-455,-0.5294117647058824,54.285714285714285,5121.508108108108,5.406432432432433,1.1893243243243241,347.80494505494505,617.919770773639,563.2485207100592,357.73463687150837,5.318181818181818,2,35,22,9,31
user-456,-0.14285714285714285,60.0,5209.024319066148,5.370428015564203,1.157877431906615,489.104462474645,508.029106029106,556.0372736954207,430.30785562632695,4.679245283018868,2,54,54,19,107
user-457,0.0410958904109589,72.72727272727273,5149.8288159771755,5.388316690442226,1.1689833095577744,418.08676470588233,462.040059347181,554.4754098360655,335.7829457364341,3.696969696969697,2,28,62,14,102
user-458,-0.14479638009049775,45.714285714285715,5216.12543554007,5.370955699352912,1.1786065704330513,385.2733776188043,517.0696304231387,526.3857840477482,392.71591498185586,3.0253164556962027,2,75,246,53,237
user-459,-0.17647058823529413,83.33333333333334,4811.682593856655,5.460375426621161,1.2024805460750856,487.01805054151623,708.3178571428572,641.5860805860806,497.27985074626866,4.4375,2,24,11,11,16
user-460,-0.3448275862068966,8.333333333333332,5267.346774193548,5.3788709677419355,1.149510752688172,476.3215258855586,479.0409356725146,543.7230320699708,543.3753581661891,4.5,2,18,30,10,48
user-461,0.47417840375586856,47.14285714285714,4854.695689287239,5.496303883909518,1.178526931284678,380.7034603591765,481.6190691369182,471.8297185048454,362.8254759746147,3.875,2,100,179,40,311
user-462,-0.19230769230769232,40.625,5251.872756933116,5.351737357259379,1.1709252039151714,330.6820469798658,368.5081826012059,431.13183000867303,305.6722972972973,4.32051282051282,2,60,80,34,192
user-463,-0.29411764705882354,67.44186046511628,5067.696835908757,5.44037527593819,1.1635063281824871,334.71178707224334,425.1980906921241,455.1012759170654,426.9647239263804,3.8392857142857144,2,134,113,37,103
user-464,0.14534883720930233,55.55555555555556,5060.017699115044,5.4412057522123884,1.1757422566371682,390.5168539325843,535.6355475763016,509.1037217815741,438.88425925925924,3.4915254237288136,2,151,182,38,178
user-465,0.3425925925925926,55.81395348837209,5142.911931818182,5.418245738636363,1.154566193181818,382.63130943672274,460.6374442793462,476.7150415721844,364.879821958457,4.776315789473684,2,63,74,37,169
user-466,0.39215686274509803,58.55855855855856,5043.166257668711,5.4596625766871165,1.1496194478527606,425.9955214331414,458.08468002585647,527.8434839554683,441.4358478401032,5.8,3,142,72,68,156
user-467,-0.045368620037807186,57.58928571428571,5068.065652522017,5.434785828662931,1.1923762009607686,487.6757943143813,568.954898911353,584.6209476309227,493.43479188900744,3.013913043478261,2,281,515,136,521
user-468,0.5925925925925926,43.333333333333336,4868.359223300971,5.5022761596548,1.1623500539374327,452.9287330316742,459.04886363636365,494.9836639439907,408.6234067207416,4.5,2,26,51,16,139
user-469,-0.36363636363636365,29.411764705882355,5436.839527027027,5.305050675675676,1.1346363175675676,433.5291005291005,507.12305025996534,451.084229390681,375.09090909090907,5.62962962962963,1,23,22,24,51
user-470,-0.625,12.5,5357.627906976744,5.316418604651162,1.1930427906976744,388.1952380952381,465.7029702970297,424.7794871794872,277.41747572815535,5.375,1,6,8,4,30
user-471,0.7837837837837838,65.21739130434783,5184.51024590164,5.41686475409836,1.1553405737704918,447.20425531914896,554.5251641137855,539.4922048997773,430.2488986784141,4.027777777777778,2,37,33,13,37
user-472,0.21935483870967742,60.46511627906976,5264.642307692307,5.370666666666667,1.167517435897436,411.46891534391534,459.5965156794425,498.62201963534363,389.5289757412399,4.017241379310345,2,81,103,40,167
user-473,0.20357142857142857,49.074074074074076,5094.591741591742,5.431545121545121,1.1612832167832168,401.02007615091725,466.6570928196147,491.1716018551552,394.84125307990143,4.58659217877095,2,178,166,77,352
user-474,-0.40625,100.0,5077.855305466238,5.390932475884244,1.1995675241157557,466.2343234323432,520.3874172185431,566.5102040816327,473.69204152249137,5.1,1,42,22,7,8
user-475,0.875,0.0,4835.652173913043,5.450869565217391,1.1978869565217392,139.34782608695653,522.3333333333334,554.7560975609756,133.17391304347825,1.75,1,6,10,0,5
user-476,-0.21,72.22222222222221,5122.425168306577,5.397498705334024,1.1769777835318487,339.0643274853801,450.3935519733185,509.53781038374717,369.0086533261222,3.1818181818181817,2,168,183,49,218
user-477,0.5188679245283019,56.25,5064.3727008712485,5.43973862536302,1.1605317521781218,381.4930139720559,453.38957055214723,497.5863495346432,359.08556701030926,4.5,2,43,64,20,130
user-478,0.24489795918367346,34.78260869565217,4958.276771004942,5.475733113673805,1.1665792421746293,370.1649659863946,437.9106529209622,450.5682210708117,419.68118466898954,6.043478260869565,2,14,31,11,74
user-479,1.0,100.0,4704.397435897436,5.5598717948717935,1.184124358974359,304.36986301369865,484.9066666666667,504.2837837837838,275.5753424657534,3.5,1,8,7,5,9
user-480,0.5454545454545454,70.83333333333334,5161.669158878504,5.413663551401869,1.1545399999999997,380.9332061068702,531.6973415132925,489.20910973084887,424.4251968503937,3.923076923076923,2,43,40,19,44
user-481,0.09302325581395349,66.66666666666666,5335.556621880998,5.350710172744722,1.171551055662188,430.45309381237524,640.6074380165289,598.4150537634408,435.4331983805668,5.625,2,29,19,22,44
user-482,0.6666666666666666,70.0,4915.2245283018865,5.520792452830189,1.1670898113207544,354.4109589041096,481.31013916500996,452.13034623217925,349.440313111546,4.1,2,13,40,26,74
user-483,-0.4666666666666667,8.695652173913043,5302.174887892376,5.28,1.1953914798206278,464.009009009009,439.4162436548223,460.7216494845361,413.12264150943395,3.388888888888889,1,16,22,4,33
user-484,0.6774193548387096,68.96551724137932,5026.414392059553,5.452481389578162,1.1684903225806453,420.01526717557255,379.26178010471205,461.0366492146597,405.47680412371136,4.384615384615385,2,31,22,12,53
user-485,0.6555891238670695,56.71641791044776,4775.699671772429,5.520016411378556,1.1914524070021881,312.5528159148221,424.74148471615723,458.28922716627636,351.62028233938344,3.320209973753281,2,292,356,67,460
user-486,-0.9759036144578314,80.64516129032258,5519.920212765957,5.237872340425532,1.152821409574468,434.7029702970297,510.9499284692418,597.9446870451237,447.51920341394026,5.15625,2,79,29,12,25
user-487,-0.6885245901639344,38.46153846153847,5214.735426008969,5.3234080717488785,1.2050670403587445,356.33488372093024,471.4952380952381,491.8647342995169,377.4369158878505,4.193548387096774,2,24,35,7,63
user-488,-1.3548387096774193,62.5,5555.996376811594,5.233478260869566,1.1812836956521737,533.2754716981132,586.147859922179,555.2857142857143,388.56972111553785,3.6666666666666665,2,29,20,7,12
user-489,0.17281553398058253,39.743589743589745,5151.8495214462955,5.4016253101736975,1.1895251506557958,413.86607305106304,498.743135345667,523.0075531703438,409.3289695156162,3.7858823529411763,2,263,591,103,753
user-490,0.01910828025477707,58.82352941176471,4983.7209131075115,5.442511045655376,1.203420029455081,332.51408987052554,515.1636788776306,507.1900237529691,373.34600465477115,3.255813953488372,2,160,119,22,113
user-491,0.22535211267605634,55.55555555555556,5184.81329113924,5.392041139240507,1.1711033227848102,334.39935064935065,355.7266666666667,468.7197986577181,331.5057471264368,3.94,2,31,47,20,95
user-492,0.3532934131736527,35.38461538461539,5168.320422535211,5.405504694835682,1.1662862676056338,391.96096096096096,467.31693648816935,494.28553299492387,365.4840490797546,3.786259541984733,2,56,101,43,212
user-493,0.02040816326530612,85.71428571428571,5055.983630952381,5.439568452380953,1.179918005952381,358.41374045801524,469.4095238095238,502.57211538461536,332.9907120743034,5.032258064516129,2,38,30,16,90
user-494,0.3076923076923077,0.0,5271.4375,5.36984375,1.16278046875,278.08730158730157,278.9916666666667,366.55,268.2903225806452,4.333333333333333,1,2,8,4,23
user-495,0.25,39.130434782608695,5133.0651242502145,5.41580119965724,1.1621850899742932,383.63852242744065,416.8460144927536,489.0235934664247,372.7964285714286,4.846153846153846,2,36,67,34,177
user-496,-1.027027027027027,13.88888888888889,5282.018518518518,5.327499999999999,1.1484092592592592,451.84382284382286,443.5761421319797,478.1475,395.8471177944862,4.344827586206897,1,19,33,11,51
user-497,0.02,50.617283950617285,5175.882293080054,5.392603459972863,1.1659384497964722,367.5659982563208,469.3901549680948,491.83142962417094,411.1006389776358,3.5452830188679245,2,235,491,135,721
user-498,-0.40625,62.5,5120.7642857142855,5.401714285714286,1.1653357142857144,384.02689486552566,450.6909090909091,464.58047493403694,461.85714285714283,5.142857142857143,2,42,19,11,24
user-499,-0.32558139534883723,64.28571428571429,5512.379008746356,5.2513119533527695,1.1173760932944605,476.73006134969324,555.1550151975684,606.0672782874618,486.1907692307692,5.315789473684211,3,28,16,13,29
